company_id,price_date,close_price,volume
15,2023-01-20,1007.65,42205
15,2023-01-21,1023.36,98368
15,2023-01-22,1030.31,86517
15,2023-01-23,1030.64,93527
15,2023-01-24,1044.31,99186
15,2023-01-25,1049.45,78141
15,2023-01-26,1051.25,26652
15,2023-01-27,1045.14,89506
15,2023-01-28,1026.58,59556
15,2023-01-29,1021.34,39282
15,2023-01-30,1037.06,85528
15,2023-01-31,1041.16,28018
15,2023-02-01,1040.13,41421
15,2023-02-02,1034.04,11175
15,2023-02-03,1035.83,30881
15,2023-02-04,1042.49,32601
15,2023-02-05,1039.62,6183
15,2023-02-06,1060.1,51253
15,2023-02-07,1039.93,54581
15,2023-02-08,1055.33,77482
15,2023-02-09,1063.81,14807
15,2023-02-10,1070.53,76863
15,2023-02-11,1073.63,89382
15,2023-02-12,1064.05,24972
15,2023-02-13,1079.78,62914
15,2023-02-14,1058.25,35960
15,2023-02-15,1073.39,3704
15,2023-02-16,1052.07,28844
15,2023-02-17,1069.49,90246
15,2023-02-18,1070.29,55770
15,2023-02-19,1063.1,25129
15,2023-02-20,1076.5,11523
15,2023-02-21,1075.96,63805
15,2023-02-22,1058.9,52441
15,2023-02-23,1062.19,74507
15,2023-02-24,1050.92,30039
15,2023-02-25,1053.84,98329
15,2023-02-26,1041.93,98604
15,2023-02-27,1050.87,82782
15,2023-02-28,1033.62,30741
15,2023-03-01,1015.33,37783
16,2023-01-01,1449.61,56674
16,2023-01-02,1420.97,71555
16,2023-01-03,1403.76,13828
16,2023-01-04,1394.61,77333
16,2023-01-05,1372.67,23754
16,2023-01-06,1345.68,96873
16,2023-01-07,1350.64,72270
16,2023-01-08,1358.82,15292
16,2023-01-09,1363.98,14010
16,2023-01-10,1358.59,57327
16,2023-01-11,1361.79,12788
16,2023-01-12,1336.43,80025
16,2023-01-13,1348.51,9100
16,2023-01-14,1328.41,89365
16,2023-01-15,1342.71,99619
16,2023-01-16,1329.5,49292
16,2023-01-17,1315.48,62657
16,2023-01-18,1295.24,13597
16,2023-01-19,1273.06,69665
16,2023-01-20,1272.76,62155
16,2023-01-21,1292.07,74292
16,2023-01-22,1290.09,98451
16,2023-01-23,1287.84,12132
16,2023-01-24,1313.22,3259
16,2023-01-25,1315.84,31600
16,2023-01-26,1316.02,56312
16,2023-01-27,1302.34,56129
16,2023-01-28,1315.68,27384
16,2023-01-29,1309.54,27556
16,2023-01-30,1326.34,72773
16,2023-01-31,1346.03,17834
16,2023-02-01,1323.07,12818
16,2023-02-02,1305.13,53775
16,2023-02-03,1329.71,36366
16,2023-02-04,1354.1,4781
16,2023-02-05,1377.22,18934
16,2023-02-06,1399.95,6566
16,2023-02-07,1425.05,20879
16,2023-02-08,1413.8,49603
16,2023-02-09,1407.05,67085
16,2023-02-10,1433.78,61036
16,2023-02-11,1446.48,9712
16,2023-02-12,1453.88,45931
16,2023-02-13,1476.31,39432
16,2023-02-14,1486.91,23587
16,2023-02-15,1472.6,38236
16,2023-02-16,1461.05,26134
16,2023-02-17,1434.74,83837
16,2023-02-18,1409.73,88849
16,2023-02-19,1388.61,7460
16,2023-02-20,1392.11,50741
16,2023-02-21,1391.62,57875
16,2023-02-22,1379.77,66631
16,2023-02-23,1379.9,34139
16,2023-02-24,1397.92,73044
16,2023-02-25,1391.98,84914
16,2023-02-26,1415.37,54149
16,2023-02-27,1399.24,91663
16,2023-02-28,1381.86,5793
16,2023-03-01,1372.32,72969
17,2023-01-01,1396.37,95232
17,2023-01-02,1373.61,7014
17,2023-01-03,1379.33,96645
17,2023-01-04,1379.48,6100
17,2023-01-05,1364.1,25234
17,2023-01-06,1355.25,5316
17,2023-01-07,1377.2,52040
17,2023-01-08,1386.62,7650
17,2023-01-09,1361.88,59060
17,2023-01-10,1382.98,53319
17,2023-01-11,1403.88,81288
17,2023-01-12,1380.07,20993
17,2023-01-13,1388.77,44906
17,2023-01-14,1377.14,42444
17,2023-01-15,1374.13,91144
17,2023-01-16,1352.33,28693
17,2023-01-17,1354.36,70130
17,2023-01-18,1361.44,94222
17,2023-01-19,1377.54,56150
17,2023-01-20,1361.82,45636
17,2023-01-21,1372.35,83958
17,2023-01-22,1397.59,60939
17,2023-01-23,1399.09,2751
17,2023-01-24,1375.15,16454
17,2023-01-25,1350.65,40685
17,2023-01-26,1341.84,64098
17,2023-01-27,1343.76,60001
17,2023-01-28,1342.25,28495
17,2023-01-29,1366.56,9554
17,2023-01-30,1390.55,31812
17,2023-01-31,1391.26,11775
17,2023-02-01,1367.38,43524
17,2023-02-02,1380.6,27667
17,2023-02-03,1384.04,28586
17,2023-02-04,1377.88,90738
17,2023-02-05,1397.49,52085
17,2023-02-06,1382.85,20125
17,2023-02-07,1407.96,21068
17,2023-02-08,1425.32,37528
17,2023-02-09,1453.01,37447
17,2023-02-10,1444.38,64108
17,2023-02-11,1471.04,97644
17,2023-02-12,1483.24,75706
17,2023-02-13,1487.0,75821
17,2023-02-14,1508.4,49123
17,2023-02-15,1515.63,54194
17,2023-02-16,1519.42,89114
17,2023-02-17,1510.64,21610
17,2023-02-18,1508.0,21600
17,2023-02-19,1507.9,90447
17,2023-02-20,1514.99,85687
17,2023-02-21,1494.76,90186
17,2023-02-22,1500.84,4144
17,2023-02-23,1508.84,95188
17,2023-02-24,1483.44,58663
17,2023-02-25,1508.09,1959
17,2023-02-26,1515.99,48015
17,2023-02-27,1506.71,63126
17,2023-02-28,1479.75,75553
17,2023-03-01,1450.42,31386
18,2023-01-01,776.9,31440
18,2023-01-02,787.18,93548
18,2023-01-03,798.95,52720
18,2023-01-04,811.22,92165
18,2023-01-05,808.28,29061
18,2023-01-06,795.29,48430
18,2023-01-07,809.49,56529
18,2023-01-08,814.91,12175
18,2023-01-09,803.29,46982
18,2023-01-10,817.79,36717
18,2023-01-11,830.14,12908
18,2023-01-12,834.03,60460
18,2023-01-13,846.03,1328
18,2023-01-14,835.54,22749
18,2023-01-15,850.58,16215
18,2023-01-16,834.83,53911
18,2023-01-17,835.78,84560
18,2023-01-18,850.78,54315
18,2023-01-19,865.42,72790
18,2023-01-20,857.27,92913
18,2023-01-21,863.01,41995
18,2023-01-22,869.23,40729
18,2023-01-23,855.82,72178
18,2023-01-24,866.91,73151
18,2023-01-25,857.52,95706
18,2023-01-26,841.23,33935
18,2023-01-27,833.16,5764
18,2023-01-28,830.02,62688
18,2023-01-29,842.72,98979
18,2023-01-30,853.11,47399
18,2023-01-31,860.74,84518
18,2023-02-01,859.55,78720
18,2023-02-02,858.95,39263
18,2023-02-03,859.85,67909
18,2023-02-04,867.65,36316
18,2023-02-05,870.12,91077
18,2023-02-06,886.7,23497
18,2023-02-07,875.81,67991
18,2023-02-08,872.82,3398
18,2023-02-09,867.47,80867
18,2023-02-10,877.79,49973
18,2023-02-11,876.83,58371
18,2023-02-12,866.99,53078
18,2023-02-13,850.03,48080
18,2023-02-14,844.46,67812
18,2023-02-15,849.13,38702
18,2023-02-16,832.39,25975
18,2023-02-17,836.83,8164
18,2023-02-18,823.7,65056
18,2023-02-19,832.13,32833
18,2023-02-20,831.78,94625
18,2023-02-21,846.61,31442
18,2023-02-22,857.11,59800
18,2023-02-23,873.41,48283
18,2023-02-24,883.0,77045
18,2023-02-25,882.91,79767
18,2023-02-26,874.47,13103
18,2023-02-27,871.86,94419
18,2023-02-28,871.88,63890
18,2023-03-01,876.21,14124
19,2023-01-01,621.03,97227
19,2023-01-02,612.78,41633
19,2023-01-03,602.86,24995
19,2023-01-04,599.89,54523
19,2023-01-05,593.42,23528
19,2023-01-06,600.02,96301
19,2023-01-07,595.78,69111
19,2023-01-08,590.02,92867
19,2023-01-09,594.1,80465
19,2023-01-10,583.39,60252
19,2023-01-11,584.03,30006
19,2023-01-12,578.48,58422
19,2023-01-13,583.26,4284
19,2023-01-14,584.83,17875
19,2023-01-15,576.42,62688
19,2023-01-16,572.06,44647
19,2023-01-17,568.86,65185
19,2023-01-18,568.18,96382
19,2023-01-19,564.82,74288
19,2023-01-20,559.34,51366
19,2023-01-21,560.51,33581
19,2023-01-22,559.88,28648
19,2023-01-23,548.82,22349
19,2023-01-24,553.21,77325
19,2023-01-25,548.35,41396
19,2023-01-26,538.2,24469
19,2023-01-27,544.21,60992
19,2023-01-28,537.8,26486
19,2023-01-29,544.62,21699
19,2023-01-30,541.01,66771
19,2023-01-31,542.33,46626
19,2023-02-01,551.0,22751
19,2023-02-02,556.32,16747
19,2023-02-03,558.9,87191
19,2023-02-04,557.96,72705
19,2023-02-05,565.11,14466
19,2023-02-06,569.76,92064
19,2023-02-07,571.5,19426
19,2023-02-08,562.97,26713
19,2023-02-09,554.04,51826
19,2023-02-10,544.51,23117
19,2023-02-11,543.2,47917
19,2023-02-12,544.62,70855
19,2023-02-13,534.76,8981
19,2023-02-14,525.36,42891
19,2023-02-15,515.73,74862
19,2023-02-16,510.02,93982
19,2023-02-17,509.74,45186
19,2023-02-18,515.46,71602
19,2023-02-19,517.68,93579
19,2023-02-20,516.07,81044
19,2023-02-21,513.59,83996
19,2023-02-22,508.65,29637
19,2023-02-23,512.27,22058
19,2023-02-24,506.72,31220
19,2023-02-25,510.35,89049
19,2023-02-26,513.91,82953
19,2023-02-27,514.8,7823
19,2023-02-28,506.58,55884
19,2023-03-01,503.09,22836
20,2023-01-01,730.91,39114
20,2023-01-02,739.75,74113
20,2023-01-03,746.7,98533
20,2023-01-04,740.59,64827
20,2023-01-05,751.12,58372
20,2023-01-06,759.82,42030
20,2023-01-07,762.57,6510
20,2023-01-08,777.38,80201
20,2023-01-09,788.85,69735
20,2023-01-10,778.95,4071
20,2023-01-11,790.31,40236
20,2023-01-12,782.84,56605
20,2023-01-13,780.37,65514
20,2023-01-14,779.86,70026
20,2023-01-15,790.89,20360
20,2023-01-16,785.49,44244
20,2023-01-17,800.01,37168
20,2023-01-18,796.2,65693
20,2023-01-19,793.63,95171
20,2023-01-20,806.15,51827
20,2023-01-21,810.82,6745
20,2023-01-22,817.17,71012
20,2023-01-23,812.57,22748
20,2023-01-24,826.06,43243
20,2023-01-25,831.14,4299
20,2023-01-26,828.28,81908
20,2023-01-27,824.55,60712
20,2023-01-28,814.98,42236
20,2023-01-29,828.93,57078
20,2023-01-30,842.25,90299
20,2023-01-31,857.22,89643
20,2023-02-01,840.18,93467
20,2023-02-02,828.0,4952
20,2023-02-03,813.27,35542
20,2023-02-04,817.2,40828
20,2023-02-05,801.7,48171
20,2023-02-06,799.84,75928
20,2023-02-07,792.79,22535
20,2023-02-08,785.05,31070
20,2023-02-09,788.16,47681
20,2023-02-10,783.02,38057
20,2023-02-11,778.98,97268
20,2023-02-12,770.66,81988
20,2023-02-13,777.08,1551
20,2023-02-14,792.41,75887
20,2023-02-15,798.19,41127
20,2023-02-16,799.95,26073
20,2023-02-17,785.09,83766
20,2023-02-18,797.54,17084
20,2023-02-19,806.7,74374
20,2023-02-20,796.32,42761
20,2023-02-21,793.86,76236
20,2023-02-22,804.58,10382
20,2023-02-23,806.61,76413
20,2023-02-24,815.84,15651
20,2023-02-25,816.67,85898
20,2023-02-26,810.74,43086
20,2023-02-27,820.61,9842
20,2023-02-28,832.41,31804
20,2023-03-01,815.81,24181
21,2023-01-01,176.84,69590
21,2023-01-02,174.82,93539
21,2023-01-03,174.94,46549
21,2023-01-04,174.48,69566
21,2023-01-05,174.14,13731
21,2023-01-06,176.79,43411
21,2023-01-07,173.78,53407
21,2023-01-08,174.8,28282
21,2023-01-09,176.9,67307
21,2023-01-10,177.97,42661
21,2023-01-11,181.26,28144
21,2023-01-12,181.82,31596
21,2023-01-13,183.6,5731
21,2023-01-14,180.26,81275
21,2023-01-15,179.79,34776
21,2023-01-16,180.56,70488
21,2023-01-17,178.41,19357
21,2023-01-18,181.68,59376
21,2023-01-19,180.88,80342
21,2023-01-20,181.06,24924
21,2023-01-21,178.93,40289
21,2023-01-22,181.51,7083
21,2023-01-23,179.47,89422
21,2023-01-24,176.75,63332
21,2023-01-25,174.73,60980
21,2023-01-26,173.91,11066
21,2023-01-27,174.48,68621
21,2023-01-28,175.74,64066
21,2023-01-29,175.74,52427
21,2023-01-30,176.7,69335
21,2023-01-31,177.79,59107
21,2023-02-01,175.34,21851
21,2023-02-02,173.66,92046
21,2023-02-03,175.46,55733
21,2023-02-04,173.72,11978
21,2023-02-05,176.49,89373
21,2023-02-06,173.75,79924
21,2023-02-07,173.37,33072
21,2023-02-08,175.03,61818
21,2023-02-09,176.99,8358
21,2023-02-10,175.71,32612
21,2023-02-11,174.51,50745
21,2023-02-12,173.0,44993
21,2023-02-13,172.08,73794
21,2023-02-14,172.8,65709
21,2023-02-15,170.8,33224
21,2023-02-16,167.52,11729
21,2023-02-17,165.95,7480
21,2023-02-18,166.63,99814
21,2023-02-19,163.97,82301
21,2023-02-20,161.47,67321
21,2023-02-21,162.39,90368
21,2023-02-22,159.89,32229
21,2023-02-23,157.27,41330
21,2023-02-24,159.86,78370
21,2023-02-25,161.28,53769
21,2023-02-26,163.76,45494
21,2023-02-27,161.46,83920
21,2023-02-28,160.04,6309
21,2023-03-01,157.65,61296
22,2023-01-01,921.35,72990
22,2023-01-02,931.43,92129
22,2023-01-03,934.59,78162
22,2023-01-04,944.06,26523
22,2023-01-05,936.89,48369
22,2023-01-06,918.87,30442
22,2023-01-07,917.91,11698
22,2023-01-08,904.18,46860
22,2023-01-09,912.54,83541
22,2023-01-10,914.23,48000
22,2023-01-11,910.0,20101
22,2023-01-12,897.13,79397
22,2023-01-13,895.88,79241
22,2023-01-14,903.19,20195
22,2023-01-15,903.56,44957
22,2023-01-16,900.81,54714
22,2023-01-17,918.18,81477
22,2023-01-18,933.01,3934
22,2023-01-19,919.58,9391
22,2023-01-20,910.88,44747
22,2023-01-21,916.05,50582
22,2023-01-22,930.82,94045
22,2023-01-23,918.3,85438
22,2023-01-24,917.63,45879
22,2023-01-25,928.08,10220
22,2023-01-26,942.28,67415
22,2023-01-27,956.43,99453
22,2023-01-28,957.12,10232
22,2023-01-29,944.35,33038
22,2023-01-30,929.37,81718
22,2023-01-31,921.82,97612
22,2023-02-01,929.29,18169
22,2023-02-02,928.4,47221
22,2023-02-03,928.12,54033
22,2023-02-04,910.72,68943
22,2023-02-05,910.25,79305
22,2023-02-06,921.73,23822
22,2023-02-07,905.08,70620
22,2023-02-08,922.38,45219
22,2023-02-09,913.51,16510
22,2023-02-10,905.75,33464
22,2023-02-11,902.99,65885
22,2023-02-12,894.79,6046
22,2023-02-13,890.26,85707
22,2023-02-14,890.2,96513
22,2023-02-15,890.33,28313
22,2023-02-16,879.41,69757
22,2023-02-17,880.69,60795
22,2023-02-18,889.67,72864
22,2023-02-19,873.42,80454
22,2023-02-20,874.57,39779
22,2023-02-21,875.88,61632
22,2023-02-22,863.6,42324
22,2023-02-23,857.92,35690
22,2023-02-24,843.9,16824
22,2023-02-25,832.48,37949
22,2023-02-26,845.62,21396
22,2023-02-27,842.78,31849
22,2023-02-28,852.47,5962
22,2023-03-01,842.12,21853
23,2023-01-01,1494.01,14756
23,2023-01-02,1480.4,17614
23,2023-01-03,1458.17,79921
23,2023-01-04,1457.92,63489
23,2023-01-05,1448.08,55815
23,2023-01-06,1434.04,31495
23,2023-01-07,1442.77,15884
23,2023-01-08,1449.54,85371
23,2023-01-09,1427.53,89848
23,2023-01-10,1403.51,35542
23,2023-01-11,1409.72,56382
23,2023-01-12,1386.96,80092
23,2023-01-13,1413.21,18941
23,2023-01-14,1435.55,56124
23,2023-01-15,1460.58,18432
23,2023-01-16,1477.64,6918
23,2023-01-17,1500.29,67741
23,2023-01-18,1492.5,19856
23,2023-01-19,1511.4,60720
23,2023-01-20,1502.96,44939
23,2023-01-21,1522.59,34553
23,2023-01-22,1497.6,91216
23,2023-01-23,1490.85,35490
23,2023-01-24,1473.22,89844
23,2023-01-25,1456.57,64030
23,2023-01-26,1478.76,4456
23,2023-01-27,1498.21,41649
23,2023-01-28,1507.67,37868
23,2023-01-29,1519.47,26175
23,2023-01-30,1490.41,94830
23,2023-01-31,1461.58,82585
23,2023-02-01,1442.23,39829
23,2023-02-02,1460.84,21387
23,2023-02-03,1482.21,50278
23,2023-02-04,1474.27,66581
23,2023-02-05,1464.92,35381
23,2023-02-06,1478.6,31673
23,2023-02-07,1460.9,80956
23,2023-02-08,1478.75,50260
23,2023-02-09,1480.33,69911
23,2023-02-10,1480.88,42286
23,2023-02-11,1510.19,15616
23,2023-02-12,1515.79,88700
23,2023-02-13,1527.14,88211
23,2023-02-14,1517.15,27927
23,2023-02-15,1538.46,40017
23,2023-02-16,1551.37,15627
23,2023-02-17,1567.24,55349
23,2023-02-18,1552.74,49955
23,2023-02-19,1564.97,2176
23,2023-02-20,1573.57,54617
23,2023-02-21,1555.97,75545
23,2023-02-22,1543.74,28409
23,2023-02-23,1541.96,67938
23,2023-02-24,1568.41,14994
23,2023-02-25,1561.91,7631
23,2023-02-26,1578.07,45325
23,2023-02-27,1591.13,32897
23,2023-02-28,1613.04,53947
23,2023-03-01,1641.67,8802
24,2023-01-01,804.18,60415
24,2023-01-02,788.84,97261
24,2023-01-03,782.48,25678
24,2023-01-04,782.03,54673
24,2023-01-05,790.36,39934
24,2023-01-06,788.46,53961
24,2023-01-07,785.13,91540
24,2023-01-08,796.16,46042
24,2023-01-09,780.25,90192
24,2023-01-10,768.52,25206
24,2023-01-11,757.83,18801
24,2023-01-12,767.02,58370
24,2023-01-13,781.01,23913
24,2023-01-14,780.56,97765
24,2023-01-15,790.75,73132
24,2023-01-16,780.91,77171
24,2023-01-17,776.15,53523
24,2023-01-18,779.54,61327
24,2023-01-19,786.61,66508
24,2023-01-20,773.02,46277
24,2023-01-21,778.1,30303
24,2023-01-22,772.28,13332
24,2023-01-23,769.76,98696
24,2023-01-24,763.15,53612
24,2023-01-25,770.58,2336
24,2023-01-26,782.92,39268
24,2023-01-27,794.48,4855
24,2023-01-28,783.22,32930
24,2023-01-29,778.38,84931
24,2023-01-30,763.16,64470
24,2023-01-31,751.91,82498
24,2023-02-01,760.28,50492
24,2023-02-02,751.55,63815
24,2023-02-03,741.21,19812
24,2023-02-04,744.97,99131
24,2023-02-05,756.62,59717
24,2023-02-06,757.79,99840
24,2023-02-07,759.23,42591
24,2023-02-08,771.66,24184
24,2023-02-09,759.24,63774
24,2023-02-10,746.97,37941
24,2023-02-11,744.68,55206
24,2023-02-12,759.33,22877
24,2023-02-13,755.55,14091
24,2023-02-14,758.81,73039
24,2023-02-15,758.26,25337
24,2023-02-16,761.93,54376
24,2023-02-17,751.91,41162
24,2023-02-18,749.96,98279
24,2023-02-19,760.44,73702
24,2023-02-20,772.26,73812
24,2023-02-21,784.72,6400
24,2023-02-22,783.34,74942
24,2023-02-23,785.95,18341
24,2023-02-24,780.94,32459
24,2023-02-25,773.48,34970
24,2023-02-26,773.94,85632
24,2023-02-27,781.44,83689
24,2023-02-28,793.43,42198
24,2023-03-01,788.54,6704
25,2023-01-01,1374.91,74372
25,2023-01-02,1368.21,94929
25,2023-01-03,1363.81,81844
25,2023-01-04,1351.95,30609
25,2023-01-05,1357.12,99800
25,2023-01-06,1358.07,93694
25,2023-01-07,1373.62,79790
25,2023-01-08,1370.1,39267
25,2023-01-09,1353.22,96430
25,2023-01-10,1378.09,74959
25,2023-01-11,1366.85,25272
25,2023-01-12,1393.57,7587
25,2023-01-13,1412.72,36190
25,2023-01-14,1408.14,83365
25,2023-01-15,1385.08,36062
25,2023-01-16,1410.12,70207
25,2023-01-17,1424.5,75993
25,2023-01-18,1399.46,21117
25,2023-01-19,1398.97,37446
25,2023-01-20,1393.99,78363
25,2023-01-21,1366.92,66388
25,2023-01-22,1339.59,7242
25,2023-01-23,1334.68,84253
25,2023-01-24,1315.73,55907
25,2023-01-25,1325.12,23723
25,2023-01-26,1325.77,91229
25,2023-01-27,1326.42,16574
25,2023-01-28,1333.2,59627
25,2023-01-29,1307.98,9968
25,2023-01-30,1290.02,14492
25,2023-01-31,1277.61,45956
25,2023-02-01,1271.05,89174
25,2023-02-02,1276.75,87738
25,2023-02-03,1278.13,9897
25,2023-02-04,1276.26,82381
25,2023-02-05,1260.64,10030
25,2023-02-06,1252.04,39500
25,2023-02-07,1242.34,14388
25,2023-02-08,1229.95,68545
25,2023-02-09,1224.34,63622
25,2023-02-10,1226.12,55356
25,2023-02-11,1213.79,52632
25,2023-02-12,1190.66,43742
25,2023-02-13,1194.12,19017
25,2023-02-14,1182.49,22733
25,2023-02-15,1162.18,35437
25,2023-02-16,1184.44,36034
25,2023-02-17,1182.57,65655
25,2023-02-18,1189.6,95039
25,2023-02-19,1206.61,79601
25,2023-02-20,1228.41,23845
25,2023-02-21,1234.16,88832
25,2023-02-22,1240.29,97764
25,2023-02-23,1220.46,44493
25,2023-02-24,1243.77,38577
25,2023-02-25,1255.68,4009
25,2023-02-26,1265.47,93528
25,2023-02-27,1259.53,3108
25,2023-02-28,1235.75,89310
25,2023-03-01,1246.75,11561
26,2023-01-01,130.73,81176
26,2023-01-02,128.75,30850
26,2023-01-03,130.19,53015
26,2023-01-04,132.57,48625
26,2023-01-05,133.5,51468
26,2023-01-06,135.87,40467
26,2023-01-07,134.4,33336
26,2023-01-08,136.3,50295
26,2023-01-09,135.5,54881
26,2023-01-10,133.52,1530
26,2023-01-11,132.34,60895
26,2023-01-12,133.46,82834
26,2023-01-13,135.74,41799
26,2023-01-14,137.05,8392
26,2023-01-15,134.62,13355
26,2023-01-16,134.35,21916
26,2023-01-17,133.2,65140
26,2023-01-18,132.45,56179
26,2023-01-19,131.98,17727
26,2023-01-20,129.73,24386
26,2023-01-21,127.44,62242
26,2023-01-22,128.95,34634
26,2023-01-23,128.36,81802
26,2023-01-24,126.94,12796
26,2023-01-25,126.94,64972
26,2023-01-26,127.45,71673
26,2023-01-27,125.19,43391
26,2023-01-28,123.88,76153
26,2023-01-29,125.73,28852
26,2023-01-30,123.69,26089
26,2023-01-31,121.73,32919
26,2023-02-01,121.92,97394
26,2023-02-02,121.43,22783
26,2023-02-03,119.81,18130
26,2023-02-04,118.34,76464
26,2023-02-05,116.26,99742
26,2023-02-06,116.37,54882
26,2023-02-07,115.7,69335
26,2023-02-08,115.57,33577
26,2023-02-09,114.48,92639
26,2023-02-10,113.53,44202
26,2023-02-11,112.85,9531
26,2023-02-12,111.43,19760
26,2023-02-13,112.29,41251
26,2023-02-14,113.56,71186
26,2023-02-15,112.16,56728
26,2023-02-16,113.25,63671
26,2023-02-17,113.7,74221
26,2023-02-18,111.69,73410
26,2023-02-19,110.67,57615
26,2023-02-20,109.53,84042
26,2023-02-21,109.45,64651
26,2023-02-22,110.73,89636
26,2023-02-23,111.76,15728
26,2023-02-24,113.35,62239
26,2023-02-25,113.84,92212
26,2023-02-26,112.7,24719
26,2023-02-27,112.76,75335
26,2023-02-28,112.52,63755
26,2023-03-01,112.31,61428
27,2023-01-01,1226.4,69842
27,2023-01-02,1240.5,45264
27,2023-01-03,1231.73,2340
27,2023-01-04,1246.37,33465
27,2023-01-05,1239.26,34264
27,2023-01-06,1239.19,70547
27,2023-01-07,1252.67,39864
27,2023-01-08,1260.84,72347
27,2023-01-09,1250.6,10565
27,2023-01-10,1270.34,68034
27,2023-01-11,1277.87,6831
27,2023-01-12,1294.12,57039
27,2023-01-13,1312.12,97481
27,2023-01-14,1336.12,85752
27,2023-01-15,1309.98,88686
27,2023-01-16,1287.71,85268
27,2023-01-17,1276.39,61396
27,2023-01-18,1252.8,77346
27,2023-01-19,1233.35,41658
27,2023-01-20,1249.01,69839
27,2023-01-21,1224.33,40900
27,2023-01-22,1201.9,67676
27,2023-01-23,1224.44,65870
27,2023-01-24,1210.94,36168
27,2023-01-25,1234.03,23181
27,2023-01-26,1237.07,40644
27,2023-01-27,1250.34,86871
27,2023-01-28,1242.38,66379
27,2023-01-29,1244.82,28566
27,2023-01-30,1233.46,54324
27,2023-01-31,1216.39,81270
27,2023-02-01,1195.42,10362
27,2023-02-02,1187.88,12691
27,2023-02-03,1186.72,40567
27,2023-02-04,1197.25,95347
27,2023-02-05,1209.4,18765
27,2023-02-06,1230.46,39821
27,2023-02-07,1229.19,42736
27,2023-02-08,1218.4,89609
27,2023-02-09,1210.23,58281
27,2023-02-10,1197.64,79940
27,2023-02-11,1210.78,30334
27,2023-02-12,1219.57,70683
27,2023-02-13,1222.62,60459
27,2023-02-14,1226.26,9104
27,2023-02-15,1234.61,47507
27,2023-02-16,1231.58,86139
27,2023-02-17,1208.09,25880
27,2023-02-18,1189.79,4498
27,2023-02-19,1179.12,98859
27,2023-02-20,1168.28,66706
27,2023-02-21,1150.44,60582
27,2023-02-22,1172.74,29891
27,2023-02-23,1189.07,99759
27,2023-02-24,1193.28,31630
27,2023-02-25,1201.56,84639
27,2023-02-26,1185.76,45799
27,2023-02-27,1177.19,29052
27,2023-02-28,1194.18,42743
27,2023-03-01,1186.49,60747
28,2023-01-01,364.15,52508
28,2023-01-02,362.83,30203
28,2023-01-03,356.36,52556
28,2023-01-04,360.87,85286
28,2023-01-05,357.05,60364
28,2023-01-06,362.14,41463
28,2023-01-07,368.4,90394
28,2023-01-08,364.1,26637
28,2023-01-09,359.44,20409
28,2023-01-10,365.31,93182
28,2023-01-11,358.76,59766
28,2023-01-12,359.68,39664
28,2023-01-13,361.57,94789
28,2023-01-14,356.81,12920
28,2023-01-15,350.15,37019
28,2023-01-16,347.87,43651
28,2023-01-17,347.92,76024
28,2023-01-18,346.42,33730
28,2023-01-19,350.95,85129
28,2023-01-20,347.19,32152
28,2023-01-21,351.71,8861
28,2023-01-22,349.26,45386
28,2023-01-23,344.89,18811
28,2023-01-24,343.85,75697
28,2023-01-25,348.53,97944
28,2023-01-26,342.59,22451
28,2023-01-27,346.11,54519
28,2023-01-28,343.72,21353
28,2023-01-29,340.7,43499
28,2023-01-30,336.3,96458
28,2023-01-31,331.03,98572
28,2023-02-01,335.55,42892
28,2023-02-02,338.77,67480
28,2023-02-03,334.89,34567
28,2023-02-04,335.06,64146
28,2023-02-05,335.64,47825
28,2023-02-06,334.87,50328
28,2023-02-07,333.99,54591
28,2023-02-08,339.18,63650
28,2023-02-09,342.2,60150
28,2023-02-10,344.16,58256
28,2023-02-11,337.64,99960
28,2023-02-12,331.34,40119
28,2023-02-13,326.11,10595
28,2023-02-14,329.94,43166
28,2023-02-15,333.91,28005
28,2023-02-16,330.66,25871
28,2023-02-17,332.2,81684
28,2023-02-18,331.56,38545
28,2023-02-19,337.84,12558
28,2023-02-20,337.66,41440
28,2023-02-21,332.23,27551
28,2023-02-22,325.97,87818
28,2023-02-23,327.37,81686
28,2023-02-24,327.66,60351
28,2023-02-25,330.29,90893
28,2023-02-26,324.89,33763
28,2023-02-27,327.61,95876
28,2023-02-28,333.91,64172
28,2023-03-01,329.82,12801
29,2023-01-01,1418.01,20286
29,2023-01-02,1442.62,11347
29,2023-01-03,1455.86,62901
29,2023-01-04,1431.86,34536
29,2023-01-05,1411.81,60845
29,2023-01-06,1410.51,1423
29,2023-01-07,1437.35,35608
29,2023-01-08,1423.45,23021
29,2023-01-09,1404.02,99914
29,2023-01-10,1392.52,41145
29,2023-01-11,1413.2,64546
29,2023-01-12,1405.78,89934
29,2023-01-13,1419.82,23562
29,2023-01-14,1427.99,92317
29,2023-01-15,1427.78,73627
29,2023-01-16,1454.69,69350
29,2023-01-17,1431.56,25211
29,2023-01-18,1437.0,28280
29,2023-01-19,1463.3,41129
29,2023-01-20,1460.8,70458
29,2023-01-21,1462.21,38832
29,2023-01-22,1437.45,60048
29,2023-01-23,1458.59,68890
29,2023-01-24,1451.67,13644
29,2023-01-25,1470.04,94233
29,2023-01-26,1463.47,73135
29,2023-01-27,1458.25,50724
29,2023-01-28,1477.88,9259
29,2023-01-29,1479.67,22247
